case,seed,f_value,stat_total,stat_gamma,stat_nu,int_PD,int_IC
1,94,0.9,0.7796566188335419,0.7796566188335419,0.0,4.18915632249083e-11,4.809358197808482e-12
1,94,0.9500000000000001,1.0513269752264023,1.0513269752264023,0.0,4.425494590628869e-11,2.4025506356697305e-12
1,94,1.0,1.3840408027172089,1.3840408027172089,0.0,4.6634730924755214e-11,0.0
1,67,0.0,5.753208816051483,5.753208816051483,0.0,0.0,4.8002206229039884e-11
1,67,0.05,5.1857017278671265,5.1857017278671265,0.0,2.3501029819762946e-12,4.560092278417517e-11
1,67,0.1,4.64797605574131,4.64797605574131,0.0,4.696535101141098e-12,4.3200774888272493e-11
1,67,0.15000000000000002,4.13967752456665,4.13967752456665,0.0,7.042229173033938e-12,4.0800671570350187e-11
1,67,0.2,3.660828098654747,3.660828098654747,0.0,9.388276204596085e-12,3.84005445765738e-11
1,67,0.25,3.2114135175943375,3.2114135175943375,0.0,1.173378630602684e-11,3.600050426861309e-11
1,67,0.30000000000000004,2.7911707162857056,2.7911707162857056,0.0,1.407963595450328e-11,3.360029663149079e-11
1,67,0.35000000000000003,2.4005082100629807,2.4005082100629807,0.0,1.6425505116262718e-11,3.1200222973980794e-11
1,67,0.4,2.039164498448372,2.039164498448372,0.0,1.8770919590032607e-11,2.8800224597113295e-11
1,67,0.45,1.707213118672371,1.707213118672371,0.0,2.1116134557910584e-11,2.6400146258998245e-11
1,67,0.5,1.4047683626413345,1.4047683626413345,0.0,2.3461529075251476e-11,2.400007901676973e-11
1,67,0.55,1.1318647265434265,1.1318647265434265,0.0,2.5807500671486355e-11,2.1600252628877194e-11
1,67,0.6000000000000001,0.8882618099451065,0.8882618099451065,0.0,2.8152799816403307e-11,1.9200165876112023e-11
1,67,0.65,0.673934742808342,0.673934742808342,0.0,3.0497929515178546e-11,1.680000357664232e-11
1,67,0.7000000000000001,0.4893054664134979,0.4893054664134979,0.0,3.284320738561107e-11,1.4399998630140293e-11
1,67,0.75,0.3338792771100998,0.3338792771100998,0.0,3.5188344578312085e-11,1.1999901085491208e-11
1,67,0.8,0.20855577290058136,0.20855577290058136,0.0,3.7534034444979446e-11,9.600147024139801e-12
1,67,0.8500000000000001,0.11201515793800354,0.11201515793800354,0.0,3.987907886178362e-11,7.200073304230746e-12
1,67,0.9,0.04469302296638489,0.04469302296638489,0.0,4.2223034782016574e-11,4.8003471893220045e-12
1,67,0.9500000000000001,0.006308138370513916,0.006308138370513916,0.0,4.4569383594844656e-11,2.4010999968625544e-12
1,67,1.0,0.0,0.0,0.0,4.6912963249079257e-11,0.0
1,63,0.0,1.4589814096689224,1.4589814096689224,0.0,0.0,4.797345803339695e-11
1,63,0.05,1.1829352676868439,1.1829352676868439,0.0,2.343197016989741e-12,4.5574280207611716e-11
1,63,0.1,0.9359681010246277,0.9359681010246277,0.0,4.687719262911008e-12,4.317268365502447e-11
1,63,0.15000000000000002,0.7179568111896515,0.7179568111896515,0.0,7.0278367974576756e-12,4.077539706264664e-11
1,63,0.2,0.5287076085805893,0.5287076085805893,0.0,9.370795712491438e-12,3.837590464585954e-11
1,63,0.25,0.36764656007289886,0.36764656007289886,0.0,1.17153111350773e-11,3.5974701570491456e-11
1,63,0.30000000000000004,0.2337922304868698,0.2337922304868698,0.0,1.4061429801806988e-11,3.3573341017761774e-11
1,63,0.35000000000000003,0.12822869420051575,0.12822869420051575,0.0,1.6407978272287638e-11,3.117014543719085e-11
1,63,0.4,0.05239509046077728,0.05239509046077728,0.0,1.8754256674378437e-11,2.8772509443338088e-11
1,63,0.45,0.004411756992340088,0.004411756992340088,0.0,2.1321241650958025e-11,2.6277921736508154e-11
1,63,0.5,0.0,0.0,0.0,2.3426035220899254e-11,2.3976479099139914e-11
1,63,0.55,0.02097916603088379,0.02097916603088379,0.0,2.5878662189183362e-11,2.154233212069678e-11
1,63,0.6000000000000001,0.05817277729511261,0.05817277729511261,0.0,2.8169780423445918e-11,1.9156288704920217e-11
1,63,0.65,0.12233668565750122,0.12233668565750122,0.0,3.075406511563827e-11,1.6689731682498218e-11
1,63,0.7000000000000001,0.23145590722560883,0.23145590722560883,0.0,3.282812512377808e-11,1.4365239705077816e-11
1,63,0.75,0.36584870517253876,0.36584870517253876,0.0,3.530478227761542e-11,1.1915565733358382e-11
1,63,0.8,0.5223293900489807,0.5223293900489807,0.0,3.7489080590031314e-11,9.573496078644081e-12
1,63,0.8500000000000001,0.7108742296695709,0.7108742296695709,0.0,3.983296722679081e-11,7.172237795745467e-12
1,63,0.9,0.9216641634702682,0.9216641634702682,0.0,4.2159936016117105e-11,4.782797684628855e-12
1,63,0.9500000000000001,1.110915556550026,1.110915556550026,0.0,4.454042985553772e-11,2.376564580144643e-12
1,63,1.0,1.4861061871051788,1.4861061871051788,0.0,4.6836175377818524e-11,0.0
1,31,0.0,9.448379307985306,9.448379307985306,0.0,0.0,4.6807236365466514e-11
1,31,0.05,8.688962176442146,8.688962176442146,0.0,2.322975856028154e-12,4.4467275912269167e-11
1,31,0.1,7.96365450322628,7.96365450322628,0.0,4.643096281343059e-12,4.212789768072984e-11
1,31,0.15000000000000002,7.271499127149582,7.271499127149582,0.0,6.962437672109148e-12,3.9788221312268474e-11
1,31,0.2,6.612413376569748,6.612413376569748,0.0,9.282531808889206e-12,3.7449273466195424e-11
1,31,0.25,5.985437512397766,5.985437512397766,0.0,1.1601582638093223e-11,3.511160098353547e-11
1,31,0.30000000000000004,5.325758337974548,5.325758337974548,0.0,1.3829292375859436e-11,3.2815319961053955e-11
1,31,0.35000000000000003,4.776353552937508,4.776353552937508,0.0,1.616101118472289e-11,3.047247166567595e-11
1,31,0.4,4.189798325300217,4.189798325300217,0.0,1.8397326180271374e-11,2.8212920203777014e-11
1,31,0.45,3.764240249991417,3.764240249991417,0.0,2.0834904313513722e-11,2.5778902708221377e-11
1,31,0.5,3.3289277851581573,3.3289277851581573,0.0,2.318242188015406e-11,2.34217513334421e-11
1,31,0.55,2.866528645157814,2.866528645157814,0.0,2.5431718607636454e-11,2.1115733959659875e-11
1,31,0.6000000000000001,2.4107143878936768,2.4107143878936768,0.0,2.7717911905787778e-11,1.8803006136418086e-11
1,31,0.65,1.967340126633644,1.967340126633644,0.0,3.0027143668132855e-11,1.6489140390058324e-11
1,31,0.7000000000000001,1.6491039842367172,1.6491039842367172,0.0,3.2321279739122635e-11,1.4168626674502626e-11
1,31,0.75,1.3739721029996872,1.3739721029996872,0.0,3.471988896122603e-11,1.1779861900701549e-11
1,31,0.8,0.9998449981212616,0.9998449981212616,0.0,3.6961425659605307e-11,9.486484419756193e-12
1,31,0.8500000000000001,0.4946359097957611,0.4946359097957611,0.0,3.888043809707818e-11,7.376164576597878e-12
1,31,0.9,0.3643888682126999,0.3643888682126999,0.0,4.1542432996863365e-11,4.8428283472164756e-12
1,31,0.9500000000000001,0.0,0.0,0.0,4.3787975389920125e-11,2.540243345290004e-12
1,31,1.0,0.7230181246995926,0.7230181246995926,0.0,4.640706221514316e-11,0.0
1,83,0.0,0.4957381635904312,0.4957381635904312,0.0,0.0,4.6689332882429574e-11
1,83,0.05,0.32361336052417755,0.32361336052417755,0.0,2.332581979245645e-12,4.4355839595821457e-11
1,83,0.1,0.1877465397119522,0.1877465397119522,0.0,4.66254485699512e-12,4.202083572629261e-11
1,83,0.15000000000000002,0.08851765096187592,0.08851765096187592,0.0,6.99424841121968e-12,3.968660545350493e-11
1,83,0.2,0.02579784393310547,0.02579784393310547,0.0,9.326056530527286e-12,3.7353076281870955e-11
1,83,0.25,0.0,0.0,0.0,1.165748904190815e-11,3.501771018558179e-11
1,83,0.30000000000000004,0.01065295934677124,0.01065295934677124,0.0,1.3988841123360874e-11,3.268453275653037e-11
1,83,0.35000000000000003,0.058457911014556885,0.058457911014556885,0.0,1.6320615455707895e-11,3.035064502988315e-11
1,83,0.4,0.14307308197021484,0.14307308197021484,0.0,1.865214194041949e-11,2.8016942391952573e-11
1,83,0.45,0.26493972539901733,0.26493972539901733,0.0,2.098437075815259e-11,2.568236300859578e-11
1,83,0.5,0.42412759363651276,0.42412759363651276,0.0,2.331575108425121e-11,2.3346498569022106e-11
1,83,0.55,0.6203069537878036,0.6203069537878036,0.0,2.5647813134401948e-11,2.1012364556026812e-11
1,83,0.6000000000000001,0.8542244732379913,0.8542244732379913,0.0,2.7979437242041482e-11,1.8677688429889222e-11
1,83,0.65,1.1252141147851944,1.1252141147851944,0.0,3.03107262459112e-11,1.6343090057713744e-11
1,83,0.7000000000000001,1.4339254945516586,1.4339254945516586,0.0,3.26420667689926e-11,1.4008649702964547e-11
1,83,0.75,1.7805176377296448,1.7805176377296448,0.0,3.4973375661354397e-11,1.167420458662954e-11
1,83,0.8,2.1643494367599487,2.1643494367599487,0.0,3.730451720745479e-11,9.339949467008273e-12
1,83,0.8500000000000001,2.585396260023117,2.585396260023117,0.0,3.9636738786379834e-11,7.0058391373581525e-12
1,83,0.9,3.0445720106363297,3.0445720106363297,0.0,4.196746262729215e-11,4.671568245083883e-12
1,83,0.9500000000000001,3.5366568118333817,3.5366568118333817,0.0,4.4289001397162e-11,2.3415057074918662e-12
1,83,1.0,4.084480583667755,4.084480583667755,0.0,4.6635983962603005e-11,0.0
1,51,0.0,4.860490068793297,4.860490068793297,0.0,0.0,4.814651079168231e-11
1,51,0.05,4.377316415309906,4.377316415309906,0.0,2.379046581058206e-12,4.572416567902888e-11
1,51,0.1,3.928965210914612,3.928965210914612,0.0,4.701808481268276e-12,4.3329726843467e-11
1,51,0.15000000000000002,3.4863329976797104,3.4863329976797104,0.0,7.128823053550865e-12,4.088114643365515e-11
1,51,0.2,3.0875290632247925,3.0875290632247925,0.0,9.437088897471448e-12,3.849024160515843e-11
1,51,0.25,2.715019404888153,2.715019404888153,0.0,1.1777286347733133e-11,3.608427623059676e-11
1,51,0.30000000000000004,2.3731306046247482,2.3731306046247482,0.0,1.4104016578960464e-11,3.3693916399045855e-11
1,51,0.35000000000000003,2.0531757324934006,2.0531757324934006,0.0,1.662083653604278e-11,3.120917108708872e-11
1,51,0.4,1.753095030784607,1.753095030784607,0.0,1.9005165638734737e-11,2.8795512994540745e-11
1,51,0.45,1.4626093655824661,1.4626093655824661,0.0,2.141396679344178e-11,2.6372545854303442e-11
1,51,0.5,1.233600839972496,1.233600839972496,0.0,2.3778178322882804e-11,2.3988753400637682e-11
1,51,0.55,1.0265529453754425,1.0265529453754425,0.0,2.5926589273122808e-11,2.1626121045783155e-11
1,51,0.6000000000000001,0.8275641947984695,0.8275641947984695,0.0,2.8185969385613062e-11,1.924939567399283e-11
1,51,0.65,0.5068740248680115,0.5068740248680115,0.0,3.0622252693340296e-11,1.687867573106875e-11
1,51,0.7000000000000001,0.5196704119443893,0.5196704119443893,0.0,3.2881412734085837e-11,1.443466342751337e-11
1,51,0.75,0.40756674110889435,0.40756674110889435,0.0,3.522956624823527e-11,1.2027816729935645e-11
1,51,0.8,0.3137841075658798,0.3137841075658798,0.0,3.757857658388161e-11,9.616904895435955e-12
1,51,0.8500000000000001,0.24850846827030182,0.24850846827030182,0.0,3.992965757368611e-11,7.206337304945143e-12
1,51,0.9,0.16457173228263855,0.16457173228263855,0.0,4.254751525888238e-11,4.66195160735104e-12
1,51,0.9500000000000001,0.0,0.0,0.0,4.485826775783096e-11,2.2852577604355024e-12
1,51,1.0,0.258683905005455,0.258683905005455,0.0,4.69669463450601e-11,0.0
